Rainfall_mm,Temperature_C,Humidity_pct,Soil_Type,Fertilizer_kg_per_ha,Crop_Type,Yield_tons_per_ha
1784.9041893834137,15.552625667487186,29.613171824451374,Peaty,34.82179215207487,Cotton,0.45
2942.629480140224,16.13655944612685,21.37288814654002,Clay,147.4847625350497,Sugarcane,0.29
684.9652357480425,25.184807723329058,51.88037875178988,Clay,284.74371947741577,Sugarcane,4.12
1952.4077639998618,27.60976905030307,88.51918729506578,Peaty,205.1891308194423,Rice,2.41
274.23166951654105,30.502145344571215,95.2184193139966,Silty,116.45097786195657,Sugarcane,2.64
2497.790532083075,31.90788845355505,85.63414750170145,Clay,62.00530796302361,Cotton,0.13
394.2116424504633,13.527230048209933,21.45774605212398,Loamy,185.47616530136787,Wheat,0.62
2108.518273123811,21.9218599312484,40.85556225887225,Silty,207.8671076075818,Rice,2.11
1961.0399709836752,40.71152047344685,78.80568350431086,Peaty,290.27416545607423,Sugarcane,1.8
2459.137269948339,44.66767997002356,53.00941415291412,Clay,75.0049347648314,Cotton,0.1
868.0712074129525,33.7945672965086,79.19270083578996,Loamy,30.93716065077978,Wheat,1.53
1290.9306414137698,20.41723110782588,27.99879097294907,Silty,3.251295444089508,Wheat,2.07
2572.000803467651,22.42168166619522,96.54407081011651,Silty,172.03136643698582,Cotton,0.43
1750.3685465682422,17.445476325848013,95.69556343053522,Sandy,34.039380605234406,Cotton,0.52
1584.376853167228,12.01455660058255,63.96231058589884,Peaty,221.11066703730265,Cotton,0.62
600.3767097479404,36.65287211011153,69.45744506530089,Peaty,251.54422912919551,Cotton,0.87
823.2139691988855,23.882806068398814,91.35175270214214,Clay,24.40463419256993,Cotton,1.17
2616.7878615692107,40.81259890234459,38.9348154945663,Sandy,177.5666216463853,Sugarcane,0.1
1253.526839486564,12.922525084453406,82.17175327419494,Loamy,74.61724632908638,Maize,1.81
231.79020534877338,26.40312246979442,24.504262054546988,Silty,230.1584559325715,Wheat,0.75
2283.7926394412343,33.836379948391816,39.00051770339759,Sandy,112.46117385711122,Wheat,0.47
1421.7403284983568,38.07382371593569,98.23205350034166,Peaty,12.947973585172834,Cotton,0.41
321.52219323488373,42.36251655782586,93.52925722229276,Silty,166.15628532039622,Sugarcane,0.61
2988.327850082238,34.392376955233516,50.73614651033759,Sandy,274.5763025007319,Rice,0.14
2861.1521554143646,41.159232436182066,56.45254022285704,Silty,100.69801943908897,Rice,0.13
1189.3862384729478,30.427963914780523,26.218770957198785,Sandy,77.98495885627881,Maize,0.83
2154.8527992552863,28.763372822044214,44.76220930290622,Silty,180.83456460698955,Cotton,0.69
1827.2553393063135,42.17117931424458,26.61987360282449,Clay,165.476361763221,Cotton,0.42
273.8275285923056,23.176217840731738,84.84426646254663,Sandy,113.02169098138222,Rice,1.49
2557.9329847799845,39.341504664889825,57.49545278359762,Loamy,40.155635640189956,Cotton,0.1
357.8513906225959,40.265283168926864,85.03208073040621,Peaty,298.9910511221716,Cotton,1.05
2319.8273657188765,23.224769224652526,39.286786586370546,Sandy,38.747824545448495,Maize,0.67
969.2490316725446,17.252967715281976,90.25765339833538,Clay,107.44881540985214,Rice,1.27
2527.8401721750033,20.77220339198673,85.31085881704499,Silty,168.28139146061588,Maize,0.5
1329.7520253947116,14.690532995772426,22.302614105067118,Peaty,186.0928654060394,Rice,1.71
1902.6459787172787,32.28255125677989,64.38524868337805,Loamy,271.2476083481245,Sugarcane,4.43
1732.8496593175123,25.781865659563657,92.83770227226184,Clay,258.70911262402353,Cotton,1.6
2557.855962052387,36.91212094603891,25.29887822814927,Peaty,294.00977258564313,Cotton,0.61
1172.75754303116,17.319577687747994,66.37199475773907,Loamy,22.758998432599174,Wheat,2.35
1320.8413689487877,34.418365079392615,34.40538178794388,Silty,103.70018499715896,Maize,1.14
2648.089293592368,28.03326192024738,97.84882794160835,Peaty,57.68670564260123,Maize,0.31
1173.3338005515138,11.11316385198078,63.89722473659269,Peaty,138.23363040981772,Rice,1.73
2703.808336108592,14.506193940487536,46.40796106481243,Loamy,11.793641952329681,Wheat,0.83
1632.6396379323314,15.49421889506678,50.18287721936581,Sandy,83.06329444416112,Wheat,0.91
436.6476215059094,30.90473287894007,98.90055966934521,Clay,227.9866226812757,Rice,2.7
2706.5791455241583,27.908710474048313,62.569078821225254,Peaty,260.164494322417,Maize,0.3
1312.058731011431,13.670420828636832,78.99241648750552,Silty,6.0213593333179105,Wheat,0.64
1160.1952199791285,26.588947950069464,48.40834426234438,Sandy,149.53265967871718,Sugarcane,3.24
1703.8983170919337,30.53943913073077,79.6351579347464,Sandy,169.33756275679238,Rice,1.91
2008.5682757284835,29.977240663411916,48.4877380718277,Peaty,99.10454438427419,Wheat,0.65
864.2350168607845,13.562386541714131,32.22873113474656,Silty,255.24525535084388,Wheat,1.41
1349.1111155710523,44.383251591801226,28.963112173444188,Clay,172.799525341698,Maize,0.13
2623.419952503145,38.59752248322479,40.632226163595185,Loamy,246.25844194600577,Rice,1.01
983.9414622487957,36.93225266171779,34.96349988460187,Silty,127.63093158492504,Wheat,1.57
2261.4921143557667,28.544400811339084,76.57840765155555,Peaty,151.8311869078041,Sugarcane,2.19
1233.845348227709,25.899379027668488,63.88824943505226,Clay,296.98806971698355,Cotton,1.25
2116.8003340635332,13.075383893492988,31.10598187536163,Sandy,228.06835796690598,Maize,1.44
2424.0104599060946,13.734473753970262,88.05819680131637,Silty,289.5080731999538,Cotton,0.2
2246.428930570204,42.841915988736325,34.498645293252814,Loamy,277.93482707691334,Sugarcane,0.48
2426.7484732076923,17.056956201671056,33.09247542925636,Peaty,55.92149603644323,Maize,0.36
2062.55221794936,28.307289866919177,48.7064387298802,Peaty,176.49200273851702,Rice,1.57
1255.4444023897413,26.193792498436224,44.110229933131365,Sandy,69.6638085440452,Wheat,1.66
1296.1499085642054,28.61501178908609,25.329528991265356,Loamy,162.85479318402267,Maize,1.9
589.9618034574844,37.790881624460354,69.60582047428107,Silty,222.43827334171363,Maize,1.83
2408.072191428686,15.308620790646291,44.93776542364386,Peaty,233.5715817152253,Wheat,0.48
2334.8843200739334,40.68679728666123,47.366539897272595,Peaty,33.189521086562166,Sugarcane,0.24
1479.6006139886993,31.138525522537936,60.18306779700241,Peaty,145.90724459868233,Sugarcane,3.83
1995.2133720788324,34.2881955563485,63.417955467807694,Loamy,179.70880943319796,Sugarcane,3.32
708.4736070439919,41.79576964667699,66.67134358128963,Clay,284.1850018835446,Sugarcane,1.28
2233.067640974722,30.753701684058754,28.177013138015965,Silty,237.02539113722602,Cotton,0.46
2180.268176077516,15.338866501999147,66.10306881334506,Clay,20.676461810165637,Maize,0.72
2791.5918361389736,25.77937799914462,29.05904366726042,Peaty,49.65615311018693,Sugarcane,0.54
549.0555073691471,42.22946589160803,89.59170896497027,Loamy,177.38263072347877,Cotton,0.86
775.623463451785,37.57264610500724,68.29772253841112,Loamy,119.450608077283,Wheat,1.19
2617.8507937162794,42.30360811294697,57.25600978550506,Loamy,221.2503744329245,Wheat,0.1
2755.698496061561,18.687925496500316,66.21055632732379,Silty,125.67763485136437,Wheat,0.41
1214.7029175265727,30.32059225973152,70.58114303356243,Silty,63.804235302367886,Wheat,1.65
438.97907062020283,44.890598814608154,60.175600826499405,Sandy,92.98107788058327,Maize,0.1
787.7356606676401,41.43190013042498,36.41117123856057,Peaty,187.49279611531568,Cotton,1.15
383.98419039938665,37.14346658432537,56.26310677984221,Clay,160.33676737717408,Wheat,0.49
1322.1365704509128,29.587411595787625,32.419219674457,Sandy,100.30884339314466,Maize,0.97
2003.1987210692441,24.305695988433374,22.03090845282759,Silty,251.93665783697116,Cotton,0.68
1342.3565870215652,29.31029083407689,40.311085123464345,Loamy,151.65236373181014,Wheat,2.0
2027.6891019852492,18.33639733663543,27.955311420747613,Loamy,288.7947955664624,Sugarcane,3.32
2070.6383823978094,17.174450339553733,43.45181842088106,Clay,3.9005770532208106,Wheat,0.72
1379.9887416589943,41.24350988769412,85.39548493907527,Silty,100.75975714495053,Rice,0.62
1216.5657941462534,11.197983878718519,86.45236052521997,Peaty,122.82349565737213,Wheat,0.65
2855.6692594940387,36.72620279559163,31.209054061316202,Clay,169.73298598996814,Maize,0.1
2704.746235303456,37.99493395815603,54.017080357538674,Loamy,153.73729676457648,Wheat,0.94
922.0855192129663,14.877462592548845,86.79441894394392,Silty,39.682863337599116,Cotton,1.11
680.7020003752498,19.530756428177913,21.471254123797337,Clay,158.8985035965243,Rice,1.12
1751.6984070442215,32.79971359231524,86.37934429657614,Peaty,3.2987485975441433,Cotton,0.94
938.314647376926,19.327443767980878,78.57476627672499,Clay,180.15505813009602,Wheat,2.88
2546.699496899228,24.15335255421585,81.67291016514164,Clay,49.88501062682382,Maize,0.34
716.238577901097,13.161793620216276,81.67887404283829,Peaty,116.78868421259297,Maize,1.85
1031.9408037448902,29.824162410391402,58.08403217592797,Peaty,145.1264825797238,Rice,2.22
287.3127781715971,19.179241550493877,67.60623445602039,Loamy,253.92235479436718,Maize,1.58
2358.554170488301,13.730938859682013,26.0110225388647,Sandy,123.83806518202569,Cotton,0.49
2127.526709997661,25.218956851131118,39.712162659128545,Loamy,23.329603223687123,Sugarcane,1.53
1852.6458672334438,22.63408639290094,27.326565866130732,Loamy,288.6296357292353,Wheat,2.37
2860.6645906982467,25.61020205352845,34.81063430708957,Loamy,219.66746592286836,Cotton,0.58
1984.2484234105632,44.32018800629959,92.269105010882,Silty,66.36283254588066,Rice,0.67
344.468258644388,33.44711125925137,23.533235016808014,Sandy,54.17260353820006,Cotton,0.1
537.4632206021004,35.585828501039856,35.40792222285043,Clay,126.52879791915376,Cotton,0.5
1527.7998066408986,40.17149278462597,87.56395188280563,Clay,156.73037282135067,Wheat,0.55
1769.8961432098392,26.837165934543027,90.79986852186249,Loamy,101.96248913041984,Sugarcane,5.01
1802.797726413704,38.139194279031415,63.072119230463,Sandy,221.3567300719575,Wheat,1.03
852.2865293101745,10.85402735447883,89.60790991207439,Loamy,262.4105018052598,Cotton,1.47
1275.098891775232,42.64064682988385,25.602376459797682,Silty,15.805150793168576,Wheat,0.11
1957.0152970114361,40.57869899652186,98.72667753594361,Clay,27.50980053342904,Sugarcane,0.24
2265.2304444488964,18.357200101890584,28.837929050511573,Clay,88.89243613679703,Cotton,0.34
1276.1146120471087,33.78765489425744,37.46031102920513,Clay,239.39679664301502,Cotton,1.14
450.35080647432665,24.615327152472492,90.32946460497317,Loamy,271.11719015258114,Rice,4.1
1635.527830846224,18.073443410121556,34.12224256044066,Clay,11.019581227984087,Rice,1.68
2382.8365259869092,22.254384070835552,24.62741412507171,Sandy,155.47811000291765,Sugarcane,1.23
2148.8577305506183,15.386356721894927,85.26664999924942,Peaty,67.14528444678692,Wheat,0.65
1860.2318175567689,30.30301727432339,27.31894699182039,Sandy,117.35092982411393,Maize,1.24
1742.40063770559,13.044536596899356,52.676257045655895,Loamy,217.02603410657548,Rice,2.4
1691.2870543221338,43.67426904072174,28.757508804356313,Silty,22.839257847090057,Wheat,0.49
1799.6930373748075,33.17392035372976,63.50231263979194,Peaty,80.1084810508264,Maize,1.42
2630.8502513443314,18.584993628936708,32.58725277620208,Sandy,100.20266362357137,Cotton,0.47
1932.111859002516,36.34508238451744,32.68840842344589,Loamy,288.3945864554722,Wheat,1.75
281.89239249676564,38.90358626976669,30.309589397875616,Loamy,68.58754845747706,Rice,0.81
1620.9096545303414,10.223505510089176,42.96305065399302,Loamy,294.35585340822706,Wheat,1.39
524.3627989847214,23.184337669537957,20.725792372217995,Peaty,233.9536185453431,Maize,1.72
2896.377610805185,21.965525811354013,70.60975145071585,Peaty,30.75291839720378,Sugarcane,1.1
686.5097308611871,36.97989379893464,95.78383106050704,Sandy,231.29528775964064,Wheat,0.85
1938.563449748936,11.600971183437949,89.7229444921901,Peaty,133.78749210309644,Maize,1.39
564.2414723657696,36.539211857515795,21.96695331670412,Loamy,246.4538842222323,Maize,1.46
2844.0501778819234,13.576776689280164,88.33678195692528,Peaty,208.1046677344466,Sugarcane,0.37
2551.8520610829214,37.048797300588156,38.404294642514714,Loamy,81.9778580994628,Wheat,0.37
2600.6082578589962,43.7582165294573,80.80752627504778,Peaty,295.19329438794847,Wheat,0.2
1098.0796732267568,35.35479354149409,79.66696096247715,Loamy,9.340224865353408,Wheat,1.61
1520.2908882870356,29.013148202648534,32.73965906234116,Sandy,260.5869503866832,Cotton,1.6
630.2425068511154,25.879277211184892,62.42835149826049,Loamy,239.03934835920825,Sugarcane,5.65
1548.2625842351401,14.105786613683808,30.014863376204033,Silty,74.26198668101254,Wheat,1.11
761.4692347609429,27.20580913595029,25.13671496601073,Peaty,80.6980213305293,Maize,2.0
1307.5262348639124,44.114494815474146,77.7510102341548,Loamy,208.49456583796277,Wheat,0.53
2867.4161865084075,41.773652854462405,77.94282465011295,Loamy,31.47905352545246,Wheat,0.17
251.429383433512,26.882473354305706,36.827966393509485,Sandy,167.89460504607422,Rice,0.84
1114.0916630831773,28.1199075184649,27.02931993158667,Peaty,24.752560332126382,Cotton,0.71
571.604111320569,29.863929689154535,75.15719753098125,Clay,246.43221840295993,Rice,2.38
668.9512303253953,13.65987441170401,70.91441996349093,Loamy,268.8663908055115,Wheat,2.58
2638.71354648904,34.993042624634974,84.13824664558335,Loamy,145.3195342722122,Maize,0.62
2705.4866369694773,29.165733165380768,85.3838215969995,Clay,144.27114943469545,Wheat,0.36
2229.5143676473635,30.764752690856255,72.02353486987631,Sandy,261.5350699776605,Rice,0.97
1121.248825881054,26.456390744383278,79.54232524759645,Peaty,236.90955214274373,Maize,2.78
1718.940180014229,27.264689637432983,26.522119164194137,Loamy,204.0684727293874,Cotton,1.67
1371.5194082694277,17.125239811978496,87.23619250215468,Sandy,260.48175162251414,Rice,2.65
1168.6179791314962,22.986356704461095,99.01196509888463,Clay,260.10944883673454,Wheat,3.45
1428.1231737308533,35.38401811452978,58.93351531397623,Clay,179.3170695767593,Sugarcane,2.44
1858.5809200614142,41.932717096584184,36.85297512045332,Peaty,139.74384210607457,Cotton,0.1
2252.7164627627867,14.604868979454093,77.26599717456708,Clay,71.2629974771633,Rice,0.87
1578.3779980544973,18.653087604111196,89.65999210180091,Sandy,198.7863837024961,Wheat,1.81
1295.02830262493,43.92943128173506,40.6506746160902,Peaty,2.7091212388650754,Wheat,0.1
2915.498926219925,25.882633948427376,38.88403706771712,Loamy,132.60731213485727,Rice,0.68
1456.5772067279286,33.42866405107765,31.660525459580136,Peaty,74.61428177628898,Maize,0.92
1895.506841405672,22.48562185640006,62.680954023975644,Sandy,253.25113469075913,Sugarcane,2.77
1449.8322102352395,40.247566218595914,64.65121996750904,Loamy,33.575885819318366,Rice,0.7
704.0292249236259,13.099445447813448,28.264716569921255,Loamy,12.471857715117629,Rice,1.28
1312.6611677003227,26.796397855722564,74.87741887863874,Clay,96.93919712108357,Cotton,1.19
1643.6688800219006,27.109630308992205,73.34914060368834,Silty,37.722453541994646,Cotton,1.37
601.9186137103,42.893692717439464,78.63191346730734,Clay,56.50472512968043,Cotton,0.51
696.0194104526805,34.24190832791576,87.04922317184882,Clay,112.2890301419378,Rice,1.86
883.612413182648,39.08070169695969,89.16870687640294,Sandy,9.116117909051058,Wheat,1.0
803.8904267136081,33.060991458143,51.50915245233268,Peaty,173.15557101352445,Sugarcane,3.51
646.0048466798544,31.17338729416893,45.44892428944956,Sandy,122.07238821686119,Cotton,0.85
2267.6577859037143,40.748044645547175,52.331225732082636,Silty,200.27801566907542,Rice,0.93
2334.398377374524,37.92347771005221,54.84666518503464,Loamy,112.70167556451794,Wheat,0.81
1907.5290553963448,29.720362457196057,50.433576338623816,Peaty,134.6080867867592,Wheat,0.88
1727.9232877873255,25.554680846292054,21.173364563701107,Loamy,181.03457801441337,Rice,2.41
1718.6182619432673,43.30174958830969,87.77338890980593,Silty,7.692619741930706,Rice,0.89
504.971357170848,15.214714958956815,62.12990378151677,Silty,143.00864251234776,Maize,1.65
2210.7446134341844,43.443329358422716,21.45860661410893,Loamy,2.268862493442636,Cotton,0.26
2714.4855370599635,18.521880380170472,94.16276358370453,Silty,280.3308080416543,Maize,0.7
918.9743896174223,19.970551568667297,44.58319719410292,Silty,161.74838300257633,Rice,2.12
1908.9345932705714,35.065273597811775,41.8099200586827,Silty,246.95220467869808,Maize,1.36
1026.7792098168682,37.769254035174306,34.81827572379277,Silty,127.35822755890857,Wheat,1.16
1245.8271125074853,28.427471795382335,28.984347552897532,Peaty,180.48354604389937,Cotton,1.06
793.7255517430347,31.38433460978471,52.882277584536375,Peaty,271.7673314363281,Wheat,2.17
863.2375651285498,37.31839303353516,41.984482843850884,Loamy,255.35227825583124,Rice,2.39
619.1711102794816,24.83806845196557,32.23870406628501,Sandy,221.06212348325462,Rice,2.04
1524.09750377291,28.73753356449313,34.27567721822177,Peaty,192.59145013297982,Sugarcane,3.62
919.2747734080015,32.120542010714644,24.676369128684314,Sandy,296.3356560644662,Maize,1.39
1871.7313673079366,33.654443578058164,55.417357342362166,Peaty,215.27932969745288,Wheat,1.55
1144.2359717151771,41.693367731538586,81.80981819595061,Silty,25.69747487892916,Wheat,0.9
1868.1020389290788,24.041576991364394,49.35648633638405,Sandy,185.14673501869405,Cotton,0.67
2440.9982219026124,18.179922866865155,63.20095316836085,Clay,204.0395793310354,Sugarcane,0.91
1108.1345087230516,21.65506695703693,73.5589564158552,Silty,198.55175695481358,Wheat,2.51
1133.9947385221612,30.316625235083613,27.101391528621477,Peaty,52.590882707297894,Wheat,1.22
677.3382268869691,24.331724855182138,53.81512907169516,Silty,104.27145727169463,Sugarcane,3.21
1271.073584683223,14.194015070617622,97.93317029024125,Peaty,221.15406750217292,Sugarcane,4.27
882.2388049788266,33.504545526456305,27.434331550351196,Clay,236.3705964876795,Wheat,1.48
646.0512577331449,12.208816157770256,29.411922277884692,Clay,102.50235056907626,Wheat,1.44
445.3996909387479,42.7935238060872,64.3041792569901,Loamy,247.58583246986905,Rice,0.76
2774.2975250003688,27.39372190170406,99.372641185865,Peaty,117.31282891745232,Sugarcane,1.68
2805.6666010029653,14.072823925991663,85.39597667929533,Loamy,202.29114192271453,Rice,0.71
2412.085221659772,20.663769868431427,26.473542644100174,Peaty,6.868147492836075,Maize,0.42
2145.8630489268926,22.113490428822494,98.04881606879319,Clay,246.74416909030828,Wheat,0.99
1897.8386444134517,14.871930861613544,91.86093018341649,Peaty,95.25943436302111,Maize,1.35
1316.2564777624766,15.12308972567872,49.40275378332252,Peaty,7.743572084846095,Wheat,0.95
2374.8261653207396,14.271226824353825,67.54326004494197,Silty,131.85350658987304,Sugarcane,0.94
2584.0561851435427,10.011637714217128,21.41502476906058,Clay,195.060327719446,Maize,0.51
736.9908756572096,17.411437273291742,58.768126961509175,Clay,17.33416829890999,Wheat,0.43
1404.9440970249793,15.973266549249944,25.970385146966535,Silty,90.98254427027867,Maize,1.51
1930.5446880041209,32.161636910471245,38.31156838772909,Peaty,184.56583146930328,Sugarcane,2.16
686.5072678544246,32.950328539657974,87.84127081995211,Clay,39.213113022059844,Sugarcane,3.03
1191.8614732453686,28.3926617689024,58.530787722788986,Peaty,116.12362810068925,Cotton,0.9
230.8875404002122,24.565389936291652,58.50753213082589,Peaty,228.0869469366405,Rice,1.82
1105.8011057521267,39.200617808416865,70.3439044808589,Peaty,240.46113356489687,Cotton,0.51
319.37298600369166,22.999299867754928,41.268090932345075,Loamy,136.31320036798826,Sugarcane,2.48
556.1593355248589,40.26311372491462,39.47823747238938,Clay,142.80543881062997,Wheat,0.41
1919.427671317261,40.084783107643105,51.39149772227796,Clay,267.6254066820703,Wheat,0.83
2839.927195957133,38.31092115727148,26.113348755044115,Sandy,252.2614738277768,Rice,0.1
908.5636118421968,37.34096483254217,86.0105756742963,Clay,115.90467295449464,Wheat,1.05
1651.5424614465715,15.255915028596458,78.99470149771885,Sandy,132.9819262330855,Cotton,0.9
306.46117506487377,36.11725401186435,72.72284273629447,Loamy,21.37701832957758,Wheat,0.43
1179.1690432883788,37.11287359134137,72.90964888563315,Silty,106.45240807706712,Rice,1.49
475.5078191975125,33.110595189546835,81.14981297773888,Clay,6.283488309273844,Sugarcane,1.9
837.9587691207079,44.15967973595774,73.38803184371427,Loamy,36.41592544782193,Sugarcane,0.86
2368.9745857858065,32.53664887393957,62.42417065993266,Clay,96.66465103338851,Sugarcane,1.38
2294.6049024026897,38.41194258315481,72.51828858652021,Loamy,13.120687763990846,Wheat,0.97
2798.6341929129394,17.861546414534818,49.77336190700107,Loamy,165.0275821374468,Rice,0.76
873.9395931310139,14.252548170532133,35.79763918879499,Sandy,193.7432437965618,Maize,1.31
2080.073817705001,21.09228670707307,90.34149279982705,Silty,275.67796009186634,Rice,2.21
2939.5123806416686,36.186716709264914,64.62505804088559,Silty,16.157462099407837,Maize,0.43
954.1276352456701,28.88446771734268,78.23577413845945,Clay,39.51863203636857,Sugarcane,2.89
1616.3875402651213,39.424605980392,78.62412358130004,Loamy,227.4555033229612,Wheat,1.66
1623.409531365584,20.414195796158722,65.20175942872129,Peaty,28.127076193666987,Sugarcane,3.05
648.2005778728044,26.154511604692647,20.746529586167462,Sandy,222.513618453879,Maize,1.69
2977.0678637782175,13.471233485552556,52.11954526890306,Clay,197.2680938334069,Wheat,0.77
1924.7592607285012,16.580865711539566,48.43076549485915,Peaty,161.60870020291173,Sugarcane,2.49
214.64291792015567,36.63467660098328,22.824908395219126,Sandy,3.3094842787397383,Wheat,0.27
1115.4085257466215,15.211081761635564,44.44833723921719,Loamy,298.9003012881742,Sugarcane,4.85
1279.0524725326131,32.51778129691245,82.43198209178196,Loamy,41.34686974777062,Cotton,1.15
1326.5159491223567,40.59918647135832,60.808776999906016,Loamy,19.456078344890503,Rice,0.6
1772.1568462866665,29.623103304565984,68.27901332771638,Clay,179.81068969888017,Maize,2.25
1595.1159103376701,12.69703976970159,24.684074339518336,Peaty,223.77756264410235,Rice,1.26
2181.506617274564,37.601523763534225,61.38152451532875,Peaty,44.23575801188518,Wheat,0.24
817.7134675913915,30.93788529223086,78.85304913913518,Loamy,220.08474901269375,Cotton,1.85
685.7442079446803,32.31436425645804,59.69331072905756,Loamy,205.77338131495912,Sugarcane,4.73
1845.754210414155,16.45666885967738,48.97883533218307,Clay,49.58823329105236,Maize,0.48
267.73693889579465,39.10939652865207,41.845664797824995,Sandy,278.88507686270526,Maize,0.96
2557.4139870170643,16.513549624619706,84.21146478365684,Clay,281.20598826475936,Sugarcane,0.89
573.7439227646425,12.821052981499363,78.23514455790121,Clay,272.81705760251884,Wheat,1.25
1316.7408831704424,42.29180703307264,57.76483473575986,Peaty,20.687404906926353,Sugarcane,0.62
324.8657434442923,11.270066791472576,42.057588247644176,Silty,236.13798078048123,Rice,1.27
1459.271558861512,37.18486949343134,25.229292605150818,Peaty,255.92688702109513,Maize,1.17
375.4289696749927,41.72531086705438,31.139629689407613,Silty,94.55685632920769,Maize,0.58
261.1055109713706,33.23263901614562,97.07155473708403,Peaty,15.677363785807131,Sugarcane,1.56
2405.596443477584,31.854890626510482,59.55849050360744,Peaty,76.95901873327435,Maize,0.23
1147.1366949305755,20.804456018061835,95.76287901909784,Silty,104.85191162604563,Wheat,2.45
261.69844883301175,35.200281388208964,53.43919470963875,Sandy,255.18481735234135,Wheat,0.54
